"Time (s) Run #4","Angle, Ch P2 (rad) Run #4","Angular Velocity, Ch P2 (rad/s) Run #4","State Run #4"
1646.820,-2.358,-8.796,
1646.840,-2.535,-8.744,
1646.860,-2.710,-8.495,
1646.880,-2.878,-8.050,
1646.900,-3.035,-7.383,
1646.912,,,1.00
1646.920,-3.176,-6.519,
1646.940,-3.297,-5.485,
1646.960,-3.398,-4.307,
1646.980,-3.471,-3.024,
1646.992,,,0.00
1647.000,-3.519,-1.649,
1647.020,-3.539,-0.236,
1647.040,-3.528,1.204,
1647.060,-3.490,2.631,
1647.080,-3.423,4.006,
1647.100,-3.329,5.328,
1647.120,-3.209,6.545,
1647.140,-3.065,7.631,
1647.160,-2.901,8.548,
1647.180,-2.721,9.294,
1647.200,-2.527,9.883,
1647.220,-2.323,10.289,
1647.240,-2.113,10.511,
1647.260,-1.901,10.564,
1647.280,-1.689,10.485,
1647.300,-1.480,10.302,
1647.320,-1.275,10.040,
1647.340,-1.078,9.752,
1647.360,-0.886,9.451,
1647.380,-0.699,9.150,
1647.400,-0.520,8.849,
1647.420,-0.346,8.574,
1647.440,-0.178,8.364,
1647.460,-0.013,8.194,
1647.480,0.151,8.063,
1647.500,0.309,7.959,
1647.520,0.468,7.893,
1647.540,0.625,7.867,
1647.560,0.782,7.854,
1647.580,0.939,7.854,
1647.600,1.096,7.854,
1647.620,1.253,7.841,
1647.640,1.411,7.802,
1647.660,1.566,7.723,
1647.680,1.720,7.579,
1647.700,1.871,7.370,
1647.720,2.015,7.095,
1647.740,2.155,6.741,
1647.760,2.287,6.309,
1647.780,2.408,5.786,
1647.800,2.520,5.197,
1647.820,2.617,4.542,
1647.840,2.702,3.822,
1647.860,2.771,3.076,
1647.880,2.824,2.304,
1647.900,2.864,1.545,
1647.920,2.886,0.798,
1647.940,2.895,0.079,
1647.960,2.889,-0.589,
1647.977,,,1.00
1647.980,2.870,-1.204,
1648.000,2.840,-1.728,
1648.020,2.799,-2.173,
1648.040,2.752,-2.526,
1648.055,,,0.00
1648.060,2.697,-2.801,
1648.080,2.639,-2.998,
1648.100,2.576,-3.089,
1648.120,2.513,-3.102,
1648.140,2.452,-3.037,
1648.160,2.391,-2.919,
1648.180,2.334,-2.723,
1648.200,2.281,-2.461,
1648.220,2.235,-2.160,
1648.240,2.194,-1.820,
1648.260,2.161,-1.440,
1648.280,2.136,-1.034,
1648.300,2.121,-0.641,
1648.320,2.111,-0.275,
1648.340,2.110,0.079,
1648.360,2.114,0.432,
1648.380,2.127,0.759,
1648.400,2.146,1.047,
1648.420,2.169,1.296,
1648.440,2.198,1.492,
1648.460,2.231,1.636,
1648.480,2.264,1.715,
1648.500,2.300,1.741,
1648.520,2.334,1.715,
1648.540,2.369,1.610,
1648.560,2.400,1.440,
1648.580,2.427,1.204,
1648.600,2.449,0.929,
1648.620,2.465,0.615,
1648.640,2.474,0.249,
1648.660,2.476,-0.170,
1648.680,2.468,-0.628,
1648.700,2.450,-1.086,
1648.720,2.424,-1.545,
1648.740,2.389,-1.990,
1648.760,2.344,-2.422,
1648.780,2.292,-2.841,
1648.800,2.231,-3.220,
1648.820,2.161,-3.547,
1648.840,2.088,-3.796,
1648.860,2.009,-3.979,
1648.880,1.927,-4.097,
1648.900,1.844,-4.136,
1648.920,1.761,-4.110,
1648.940,1.679,-4.019,
1648.960,1.599,-3.875,
1648.980,1.524,-3.665,
1649.000,1.451,-3.390,
1649.020,1.387,-3.063,
1649.040,1.329,-2.697,
1649.042,,,1.00
1649.060,1.279,-2.304,
1649.080,1.236,-1.859,
1649.100,1.203,-1.388,
1649.120,1.181,-0.903,
1649.122,,,0.00
1649.140,1.167,-0.406,
1649.160,1.164,0.118,
1649.180,1.172,0.668,
1649.200,1.191,1.230,
1649.220,1.221,1.806,
1649.240,1.263,2.382,
1649.260,1.316,2.958,
1649.280,1.381,3.547,
1649.300,1.458,4.150,
1649.320,1.547,4.739,
1649.340,1.648,5.301,
1649.360,1.759,5.825,
1649.380,1.882,6.296,
1649.400,2.012,6.702,
1649.420,2.150,7.029,
1649.440,2.295,7.252,
1649.460,2.443,7.317,
1649.480,2.590,7.226,
1649.500,2.733,6.990,
1649.520,2.871,6.610,
1649.540,3.000,6.061,
1649.560,3.116,5.328,
1649.580,3.215,4.464,
1649.600,3.296,3.482,
1649.620,3.357,2.395,
1649.640,3.393,1.230,
1649.660,3.405,0.026,
1649.680,3.394,-1.191,
1649.700,3.358,-2.422,
1649.720,3.297,-3.639,
1649.740,3.212,-4.804,
1649.760,3.104,-5.890,
1649.780,2.975,-6.872,
1649.800,2.827,-7.736,
1649.820,2.664,-8.482,
1649.840,2.487,-9.098,
1649.860,2.298,-9.569,
1649.880,2.102,-9.870,
1649.900,1.901,-10.027,
1649.920,1.700,-10.066,
1649.940,1.497,-10.027,
1649.960,1.297,-9.922,
1649.980,1.100,-9.765,
1650.000,0.906,-9.595,
1650.020,0.716,-9.425,
1650.040,0.529,-9.281,
1650.060,0.346,-9.163,
1650.080,0.163,-9.098,
1650.100,-0.017,-9.098,
1650.107,,,1.00
1650.120,-0.199,-9.150,
1650.140,-0.383,-9.255,
1650.160,-0.569,-9.399,
1650.180,-0.759,-9.569,
1650.187,,,0.00
1650.200,-0.952,-9.752,
1650.220,-1.148,-9.935,
1650.240,-1.349,-10.119,
1650.260,-1.554,-10.249,
1650.280,-1.761,-10.289,
1650.300,-1.967,-10.210,
1650.320,-2.171,-9.988,
1650.340,-2.369,-9.608,
1650.360,-2.557,-9.058,
1650.380,-2.733,-8.338,
1650.400,-2.893,-7.461,
1650.420,-3.033,-6.427,
1650.440,-3.153,-5.262,
1650.460,-3.245,-4.006,
1650.480,-3.313,-2.683,
1650.500,-3.354,-1.335,
1650.520,-3.366,0.026,
1650.540,-3.352,1.335,
1650.560,-3.311,2.566,
1650.580,-3.248,3.704,
1650.600,-3.162,4.739,
1650.620,-3.057,5.642,
1650.640,-2.934,6.375,
1650.660,-2.799,6.938,
1650.680,-2.655,7.317,
1650.700,-2.504,7.527,
1650.720,-2.351,7.553,
1650.740,-2.199,7.409,
1650.760,-2.053,7.108,
1650.780,-1.913,6.663,
1650.800,-1.784,6.113,
1650.820,-1.668,5.472,
1650.840,-1.565,4.752,
1650.860,-1.477,3.953,
1650.880,-1.406,3.102,
1650.900,-1.352,2.238,
1650.920,-1.316,1.374,
1650.940,-1.297,0.524,
1650.960,-1.296,-0.314,
1650.980,-1.310,-1.126,
1651.000,-1.341,-1.911,
1651.020,-1.387,-2.657,
1651.040,-1.448,-3.351,
1651.060,-1.522,-3.992,
1651.080,-1.608,-4.568,
1651.100,-1.706,-5.079,
1651.120,-1.813,-5.498,
1651.140,-1.927,-5.825,
1651.160,-2.047,-6.034,
1651.177,,,1.00
1651.180,-2.171,-6.126,
1651.200,-2.293,-6.087,
1651.220,-2.416,-5.904,
1651.240,-2.532,-5.589,
1651.258,,,0.00
1651.260,-2.641,-5.131,
1651.280,-2.739,-4.555,
1651.300,-2.824,-3.862,
1651.320,-2.895,-3.063,
1651.340,-2.948,-2.186,
1651.360,-2.983,-1.244,
1651.380,-2.999,-0.262,
1651.400,-2.994,0.720,
1651.420,-2.969,1.676,
1651.440,-2.926,2.592,
1651.460,-2.865,3.469,
1651.480,-2.787,4.280,
1651.500,-2.692,4.987,
1651.520,-2.586,5.576,
1651.540,-2.468,6.048,
1651.560,-2.342,6.401,
1651.580,-2.210,6.637,
1651.600,-2.075,6.754,
1651.620,-1.938,6.741,
1651.640,-1.803,6.610,
1651.660,-1.673,6.388,
1651.680,-1.547,6.087,
1651.700,-1.428,5.707,
1651.720,-1.318,5.262,
1651.740,-1.217,4.778,
1651.760,-1.126,4.254,
1651.780,-1.046,3.691,
1651.800,-0.979,3.089,
1651.820,-0.922,2.474,
1651.840,-0.880,1.833,
1651.860,-0.848,1.165,
1651.880,-0.833,0.484,
1651.900,-0.829,-0.209,
1651.920,-0.840,-0.916,
1651.940,-0.866,-1.662,
1651.960,-0.906,-2.422,
1651.980,-0.963,-3.194,
1652.000,-1.034,-3.979,
1652.020,-1.122,-4.778,
1652.040,-1.225,-5.563,
1652.060,-1.345,-6.309,
1652.080,-1.478,-7.016,
1652.100,-1.626,-7.671,
1652.120,-1.786,-8.247,
1652.140,-1.957,-8.705,
1652.160,-2.136,-9.006,
1652.180,-2.320,-9.124,
1652.200,-2.504,-9.058,
1652.220,-2.684,-8.796,
1652.240,-2.859,-8.325,
1652.251,,,1.00
1652.260,-3.021,-7.631,
1652.280,-3.167,-6.741,
1652.300,-3.292,-5.681,
1652.320,-3.396,-4.464,
1652.333,,,0.00
1652.340,-3.473,-3.129,
1652.360,-3.522,-1.715,
1652.380,-3.542,-0.275,
1652.400,-3.533,1.178,
1652.420,-3.495,2.631,
1652.440,-3.427,4.045,
1652.460,-3.332,5.380,
1652.480,-3.211,6.597,
1652.500,-3.066,7.684,
1652.520,-2.901,8.613,
1652.540,-2.719,9.372,
1652.560,-2.524,9.961,
1652.580,-2.318,10.367,
1652.600,-2.106,10.577,
1652.620,-1.893,10.616,
1652.640,-1.681,10.524,
1652.660,-1.470,10.341,
1652.680,-1.266,10.079,
1652.700,-1.067,9.765,
1652.720,-0.875,9.438,
1652.740,-0.690,9.111,
1652.760,-0.511,8.796,
1652.780,-0.338,8.508,
1652.800,-0.171,8.260,
1652.820,-0.008,8.063,
1652.840,0.151,7.906,
1652.860,0.308,7.789,
1652.880,0.462,7.710,
1652.900,0.616,7.658,
1652.920,0.768,7.618,
1652.940,0.920,7.579,
1652.960,1.071,7.553,
1652.980,1.222,7.527,
1653.000,1.373,7.474,
1653.020,1.522,7.383,
1653.040,1.668,7.239,
1653.060,1.813,7.042,
1653.080,1.951,6.794,
1653.100,2.084,6.480,
1653.120,2.212,6.100,
1653.140,2.329,5.642,
1653.160,2.438,5.131,
1653.180,2.535,4.568,
1653.200,2.622,3.940,
1653.220,2.694,3.259,
1653.240,2.752,2.566,
1653.260,2.796,1.885,
1653.280,2.827,1.217,
1653.300,2.845,0.563,
1653.320,2.849,-0.065,
1653.331,,,1.00
1653.340,2.842,-0.628,
1653.360,2.823,-1.126,
1653.380,2.796,-1.558,
1653.400,2.760,-1.924,
1653.411,,,0.00
1653.420,2.717,-2.212,
1653.440,2.670,-2.409,
1653.460,2.620,-2.539,
1653.480,2.568,-2.605,
1653.500,2.515,-2.592,
1653.520,2.463,-2.513,
1653.540,2.414,-2.382,
1653.560,2.367,-2.199,
1653.580,2.325,-1.963,
1653.600,2.289,-1.676,
1653.620,2.257,-1.374,
1653.640,2.234,-1.060,
1653.660,2.215,-0.746,
1653.680,2.204,-0.432,
1653.700,2.198,-0.118,
1653.720,2.199,0.183,
1653.740,2.205,0.458,
1653.760,2.218,0.694,
1653.780,2.234,0.903,
1653.800,2.254,1.073,
1653.820,2.278,1.191,
1653.840,2.303,1.244,
1653.860,2.328,1.257,
1653.880,2.353,1.230,
1653.900,2.378,1.139,
1653.920,2.400,0.969,
1653.940,2.417,0.746,
1653.960,2.430,0.497,
1653.980,2.438,0.209,
1654.000,2.439,-0.118,
1654.020,2.433,-0.484,
1654.040,2.421,-0.877,
1654.060,2.399,-1.283,
1654.080,2.369,-1.702,
1654.100,2.331,-2.107,
1654.120,2.284,-2.500,
1654.140,2.231,-2.854,
1654.160,2.169,-3.155,
1654.180,2.103,-3.416,
1654.200,2.033,-3.639,
1654.220,1.957,-3.809,
1654.240,1.879,-3.914,
1654.260,1.800,-3.953,
1654.280,1.720,-3.927,
1654.300,1.641,-3.835,
1654.320,1.566,-3.665,
1654.340,1.494,-3.456,
1654.360,1.428,-3.207,
1654.380,1.365,-2.906,
1654.400,1.310,-2.553,
1654.412,,,1.00
1654.420,1.263,-2.160,
1654.440,1.224,-1.754,
1654.460,1.192,-1.322,
1654.480,1.170,-0.851,
1654.493,,,0.00
1654.500,1.158,-0.353,
1654.520,1.156,0.144,
1654.540,1.164,0.654,
1654.560,1.181,1.191,
1654.580,1.211,1.754,
1654.600,1.252,2.330,
1654.620,1.304,2.906,
1654.640,1.368,3.495,
1654.660,1.444,4.084,
1654.680,1.532,4.660,
1654.700,1.630,5.223,
1654.720,1.740,5.760,
1654.740,1.861,6.257,
1654.760,1.992,6.689,
1654.780,2.130,7.029,
1654.800,2.275,7.252,
1654.820,2.422,7.343,
1654.840,2.570,7.291,
1654.860,2.716,7.095,
1654.880,2.856,6.741,
1654.900,2.988,6.231,
1654.920,3.107,5.563,
1654.940,3.212,4.739,
1654.960,3.299,3.783,
1654.980,3.365,2.710,
1655.000,3.409,1.571,
1655.020,3.427,0.380,
1655.040,3.424,-0.838,
1655.060,3.394,-2.068,
1655.080,3.341,-3.299,
1655.100,3.263,-4.477,
1655.120,3.160,-5.589,
1655.140,3.038,-6.610,
1655.160,2.895,-7.527,
1655.180,2.735,-8.325,
1655.200,2.560,-8.980,
1655.220,2.373,-9.490,
1655.240,2.179,-9.857,
1655.260,1.978,-10.079,
1655.280,1.773,-10.184,
1655.300,1.569,-10.197,
1655.320,1.365,-10.145,
1655.340,1.162,-10.040,
1655.360,0.963,-9.909,
1655.380,0.767,-9.765,
1655.400,0.572,-9.647,
1655.420,0.382,-9.569,
1655.440,0.190,-9.530,
1655.460,-1.138E-14,-9.543,
1655.480,-0.190,-9.621,
1655.494,,,1.00
1655.500,-0.383,-9.778,
1655.520,-0.581,-9.975,
1655.540,-0.782,-10.184,
1655.560,-0.988,-10.407,
1655.574,,,0.00
1655.580,-1.199,-10.642,
1655.600,-1.414,-10.852,
1655.620,-1.634,-10.996,
1655.640,-1.855,-11.022,
1655.660,-2.077,-10.904,
1655.680,-2.293,-10.629,
1655.700,-2.504,-10.158,
1655.720,-2.703,-9.490,
1655.740,-2.886,-8.626,
1655.760,-3.050,-7.592,
1655.780,-3.192,-6.401,
1655.800,-3.308,-5.066,
1655.820,-3.396,-3.639,
1655.840,-3.454,-2.160,
1655.860,-3.482,-0.668,
1655.880,-3.481,0.812,
1655.900,-3.449,2.251,
1655.920,-3.390,3.613,
1655.940,-3.303,4.856,
1655.960,-3.193,5.956,
1655.980,-3.063,6.912,
1656.000,-2.915,7.697,
1656.020,-2.752,8.286,
1656.040,-2.581,8.666,
1656.060,-2.403,8.849,
1656.080,-2.224,8.849,
1656.100,-2.047,8.652,
1656.120,-1.876,8.286,
1656.140,-1.714,7.789,
1656.160,-1.563,7.199,
1656.180,-1.425,6.519,
1656.200,-1.301,5.773,
1656.220,-1.194,4.987,
1656.240,-1.101,4.176,
1656.260,-1.026,3.338,
1656.280,-0.968,2.487,
1656.300,-0.927,1.649,
1656.320,-0.902,0.812,
1656.340,-0.894,-0.013,
1656.360,-0.903,-0.812,
1656.380,-0.927,-1.571,
1656.400,-0.966,-2.317,
1656.420,-1.019,-3.050,
1656.440,-1.089,-3.757,
1656.460,-1.170,-4.424,
1656.480,-1.266,-5.040,
1656.500,-1.373,-5.616,
1656.520,-1.491,-6.139,
1656.540,-1.619,-6.584,
1656.560,-1.756,-6.925,
1656.570,,,1.00
1656.580,-1.898,-7.160,
1656.600,-2.044,-7.291,
1656.620,-2.191,-7.291,
1656.640,-2.337,-7.134,
1656.651,,,0.00
1656.660,-2.479,-6.820,
1656.680,-2.612,-6.362,
1656.700,-2.735,-5.760,
1656.720,-2.845,-5.013,
1656.740,-2.937,-4.136,
1656.760,-3.011,-3.155,
1656.780,-3.065,-2.094,
1656.800,-3.096,-0.995,
1656.820,-3.104,0.118,
1656.840,-3.091,1.217,
1656.860,-3.055,2.278,
1656.880,-2.999,3.286,
1656.900,-2.923,4.215,
1656.920,-2.829,5.066,
1656.940,-2.719,5.799,
1656.960,-2.595,6.375,
1656.980,-2.461,6.807,
1657.000,-2.322,7.108,
1657.020,-2.176,7.278,
1657.040,-2.028,7.304,
1657.060,-1.882,7.186,
1657.080,-1.739,6.951,
1657.100,-1.602,6.624,
1657.120,-1.473,6.218,
1657.140,-1.352,5.747,
1657.160,-1.243,5.223,
1657.180,-1.144,4.647,
1657.200,-1.056,4.032,
1657.220,-0.982,3.390,
1657.240,-0.920,2.723,
1657.260,-0.872,2.042,
1657.280,-0.839,1.322,
1657.300,-0.818,0.589,
1657.320,-0.815,-0.144,
1657.340,-0.825,-0.890,
1657.360,-0.850,-1.636,
1657.380,-0.891,-2.409,
1657.400,-0.946,-3.181,
1657.420,-1.018,-3.966,
1657.440,-1.104,-4.752,
1657.460,-1.208,-5.511,
1657.480,-1.326,-6.244,
1657.500,-1.458,-6.925,
1657.520,-1.604,-7.540,
1657.540,-1.761,-8.063,
1657.560,-1.927,-8.482,
1657.580,-2.102,-8.770,
1657.600,-2.281,-8.875,
1657.620,-2.460,-8.783,
1657.640,-2.634,-8.495,
1657.644,,,1.00
1657.660,-2.802,-8.024,
1657.680,-2.958,-7.357,
1657.700,-3.099,-6.493,
1657.720,-3.220,-5.459,
1657.725,,,0.00
1657.740,-3.319,-4.280,
1657.760,-3.393,-2.998,
1657.780,-3.440,-1.636,
1657.800,-3.459,-0.236,
1657.820,-3.449,1.165,
1657.840,-3.412,2.553,
1657.860,-3.347,3.901,
1657.880,-3.255,5.171,
1657.900,-3.138,6.336,
1657.920,-3.000,7.370,
1657.940,-2.842,8.260,
1657.960,-2.667,8.967,
1657.980,-2.480,9.490,
1658.000,-2.286,9.844,
1658.020,-2.084,10.027,
1658.040,-1.882,10.053,
1658.060,-1.681,9.935,
1658.080,-1.483,9.713,
1658.100,-1.291,9.425,
1658.120,-1.106,9.098,
1658.140,-0.927,8.744,
1658.160,-0.756,8.364,
1658.180,-0.592,7.985,
1658.200,-0.437,7.618,
1658.220,-0.287,7.278,
1658.240,-0.146,6.964,
1658.260,-0.009,6.663,
1658.280,0.121,6.388,
1658.300,0.245,6.139,
1658.320,0.366,5.930,
1658.340,0.482,5.733,
1658.360,0.595,5.550,
1658.380,0.704,5.380,
1658.400,0.811,5.223,
1658.420,0.913,5.079,
1658.440,1.013,4.935,
1658.460,1.111,4.804,
1658.480,1.205,4.673,
1658.500,1.297,4.568,
1658.520,1.387,4.477,
1658.540,1.477,4.398,
1658.560,1.563,4.333,
1658.580,1.649,4.280,
1658.600,1.734,4.241,
1658.620,1.819,4.202,
1658.640,1.902,4.176,
1658.660,1.985,4.150,
1658.680,2.069,4.123,
1658.700,2.150,4.084,
1658.713,,,1.00
1658.720,2.232,4.032,
1658.740,2.312,3.953,
1658.760,2.391,3.848,
1658.780,2.466,3.731,
1658.792,,,0.00
1658.800,2.540,3.587,
1658.820,2.611,3.403,
1658.840,2.677,3.168,
1658.860,2.738,2.906,
1658.880,2.793,2.631,
1658.900,2.843,2.330,
1658.920,2.887,1.990,
1658.940,2.923,1.623,
1658.960,2.952,1.244,
1658.980,2.974,0.851,
1659.000,2.986,0.445,
1659.020,2.991,0.052,
1659.040,2.988,-0.327,
1659.060,2.978,-0.707,
1659.080,2.959,-1.086,
1659.100,2.934,-1.440,
1659.120,2.901,-1.767,
1659.140,2.864,-2.094,
1659.160,2.818,-2.395,
1659.180,2.766,-2.670,
1659.200,2.711,-2.906,
1659.220,2.650,-3.129,
1659.240,2.586,-3.325,
1659.260,2.516,-3.482,
1659.280,2.446,-3.626,
1659.300,2.372,-3.744,
1659.320,2.295,-3.848,
1659.340,2.218,-3.927,
1659.360,2.138,-3.979,
1659.380,2.058,-4.019,
1659.400,1.978,-4.045,
1659.420,1.896,-4.071,
1659.440,1.814,-4.084,
1659.460,1.733,-4.071,
1659.480,1.651,-4.058,
1659.500,1.571,-4.058,
1659.520,1.489,-4.058,
1659.540,1.407,-4.032,
1659.560,1.327,-3.979,
1659.580,1.249,-3.927,
1659.600,1.170,-3.875,
1659.620,1.093,-3.809,
1659.640,1.018,-3.718,
1659.660,0.944,-3.600,
1659.680,0.873,-3.456,
1659.700,0.806,-3.299,
1659.720,0.741,-3.142,
1659.740,0.680,-2.971,
1659.760,0.622,-2.775,
1659.780,0.569,-2.553,
1659.785,,,1.00
1659.800,0.520,-2.317,
1659.820,0.476,-2.068,
1659.840,0.437,-1.806,
1659.860,0.404,-1.532,
1659.865,,,0.00
1659.880,0.375,-1.244,
1659.900,0.353,-0.956,
1659.920,0.338,-0.654,
1659.940,0.327,-0.340,
1659.960,0.324,0.000,
1659.980,0.327,0.353,
1660.000,0.338,0.707,
1660.020,0.355,1.073,
1660.040,0.380,1.440,
1660.060,0.413,1.833,
1660.080,0.452,2.238,
1660.100,0.503,2.670,
1660.120,0.559,3.115,
1660.140,0.627,3.560,
1660.160,0.702,4.032,
1660.180,0.787,4.503,
1660.200,0.883,4.987,
1660.220,0.986,5.472,
1660.240,1.101,5.956,
1660.260,1.225,6.427,
1660.280,1.359,6.859,
1660.300,1.500,7.239,
1660.320,1.649,7.566,
1660.340,1.803,7.815,
1660.360,1.963,7.959,
1660.380,2.124,7.985,
1660.400,2.284,7.867,
1660.420,2.441,7.592,
1660.440,2.590,7.147,
1660.460,2.728,6.532,
1660.480,2.854,5.760,
1660.500,2.961,4.843,
1660.520,3.049,3.796,
1660.540,3.115,2.657,
1660.560,3.156,1.453,
1660.580,3.173,0.209,
1660.600,3.165,-1.034,
1660.620,3.131,-2.238,
1660.640,3.074,-3.377,
1660.660,2.996,-4.424,
1660.680,2.895,-5.367,
1660.700,2.779,-6.178,
1660.720,2.647,-6.846,
1660.740,2.502,-7.357,
1660.760,2.350,-7.684,
1660.780,2.193,-7.854,
1660.800,2.034,-7.880,
1660.820,1.876,-7.775,
1660.840,1.722,-7.540,
1660.858,,,1.00
1660.860,1.572,-7.199,
1660.880,1.433,-6.794,
1660.900,1.301,-6.336,
1660.920,1.178,-5.838,
1660.937,,,0.00
1660.940,1.067,-5.315,
1660.960,0.966,-4.778,
1660.980,0.875,-4.228,
1661.000,0.796,-3.665,
1661.020,0.729,-3.102,
1661.040,0.672,-2.553,
1661.060,0.627,-2.016,
1661.080,0.592,-1.492,
1661.100,0.567,-0.982,
1661.120,0.553,-0.471,
1661.140,0.548,0.039,
1661.160,0.554,0.537,
1661.180,0.570,1.021,
1661.200,0.595,1.492,
1661.220,0.630,1.963,
1661.240,0.674,2.435,
1661.260,0.727,2.906,
1661.280,0.790,3.377,
1661.300,0.862,3.835,
1661.320,0.944,4.280,
1661.340,1.034,4.712,
1661.360,1.133,5.118,
1661.380,1.239,5.498,
1661.400,1.352,5.851,
1661.420,1.473,6.165,
1661.440,1.601,6.414,
1661.460,1.731,6.571,
1661.480,1.865,6.650,
1661.500,1.998,6.637,
1661.520,2.132,6.519,
1661.540,2.260,6.283,
1661.560,2.384,5.917,
1661.580,2.499,5.406,
1661.600,2.603,4.765,
1661.620,2.691,4.032,
1661.640,2.765,3.220,
1661.660,2.821,2.330,
1661.680,2.859,1.388,
1661.700,2.876,0.432,
1661.720,2.876,-0.511,
1661.740,2.856,-1.414,
1661.760,2.818,-2.265,
1661.780,2.765,-3.024,
1661.800,2.695,-3.691,
1661.820,2.615,-4.254,
1661.840,2.524,-4.699,
1661.860,2.425,-5.027,
1661.880,2.322,-5.223,
1661.900,2.215,-5.301,
1661.920,2.108,-5.262,
1661.927,,,1.00
1661.940,2.003,-5.105,
1661.960,1.902,-4.856,
1661.980,1.808,-4.529,
1662.000,1.720,-4.123,
1662.006,,,0.00
1662.020,1.641,-3.652,
1662.040,1.574,-3.129,
1662.060,1.516,-2.566,
1662.080,1.470,-1.963,
1662.100,1.437,-1.335,
1662.120,1.417,-0.707,
1662.140,1.409,-0.079,
1662.160,1.414,0.537,
1662.180,1.431,1.152,
1662.200,1.459,1.767,
1662.220,1.502,2.382,
1662.240,1.555,2.985,
1662.260,1.621,3.547,
1662.280,1.698,4.071,
1662.300,1.784,4.555,
1662.320,1.880,5.013,
1662.340,1.985,5.406,
1662.360,2.099,5.707,
1662.380,2.215,5.890,
1662.400,2.336,5.969,
1662.420,2.455,5.930,
1662.440,2.575,5.760,
1662.460,2.688,5.459,
1662.480,2.794,5.013,
1662.500,2.890,4.438,
1662.520,2.974,3.731,
1662.540,3.041,2.919,
1662.560,3.091,2.016,
1662.580,3.123,1.047,
1662.600,3.134,0.026,
1662.620,3.124,-1.021,
1662.640,3.093,-2.081,
1662.660,3.041,-3.115,
1662.680,2.967,-4.097,
1662.700,2.876,-5.013,
1662.720,2.766,-5.851,
1662.740,2.641,-6.597,
1662.760,2.501,-7.213,
1662.780,2.350,-7.697,
1662.800,2.191,-8.050,
1662.820,2.026,-8.273,
1662.840,1.858,-8.378,
1662.860,1.690,-8.378,
1662.880,1.522,-8.286,
1662.900,1.357,-8.103,
1662.920,1.197,-7.854,
1662.940,1.043,-7.592,
1662.960,0.894,-7.317,
1662.980,0.749,-7.029,
1662.998,,,1.00
1663.000,0.613,-6.741,
1663.020,0.481,-6.466,
1663.040,0.353,-6.218,
1663.060,0.232,-5.982,
1663.078,,,0.00
1663.080,0.115,-5.773,
1663.100,0.002,-5.589,
1663.120,-0.108,-5.432,
1663.140,-0.215,-5.301,
1663.160,-0.320,-5.197,
1663.180,-0.423,-5.131,
1663.200,-0.525,-5.105,
1663.220,-0.627,-5.092,
1663.240,-0.729,-5.092,
1663.260,-0.829,-5.118,
1663.280,-0.933,-5.171,
1663.300,-1.037,-5.249,
1663.320,-1.142,-5.328,
1663.340,-1.250,-5.419,
1663.360,-1.359,-5.524,
1663.380,-1.470,-5.629,
1663.400,-1.585,-5.720,
1663.420,-1.700,-5.773,
1663.440,-1.816,-5.799,
1663.460,-1.932,-5.812,
1663.480,-2.048,-5.786,
1663.500,-2.165,-5.707,
1663.520,-2.278,-5.576,
1663.540,-2.388,-5.393,
1663.560,-2.494,-5.157,
1663.580,-2.595,-4.856,
1663.600,-2.689,-4.503,
1663.620,-2.776,-4.110,
1663.640,-2.854,-3.678,
1663.660,-2.923,-3.220,
1663.680,-2.983,-2.736,
1663.700,-3.033,-2.225,
1663.720,-3.072,-1.689,
1663.740,-3.101,-1.152,
1663.760,-3.118,-0.641,
1663.780,-3.126,-0.157,
1663.800,-3.124,0.301,
1663.820,-3.113,0.746,
1663.840,-3.094,1.165,
1663.860,-3.066,1.571,
1663.880,-3.032,1.950,
1663.900,-2.988,2.304,
1663.920,-2.939,2.644,
1663.940,-2.882,2.958,
1663.960,-2.820,3.246,
1663.980,-2.752,3.482,
1664.000,-2.680,3.691,
1664.020,-2.604,3.875,
1664.040,-2.524,4.032,
1664.060,-2.443,4.150,
1664.066,,,1.00
1664.080,-2.358,4.228,
1664.100,-2.273,4.267,
1664.120,-2.187,4.254,
1664.140,-2.102,4.215,
1664.147,,,0.00
1664.160,-2.018,4.150,
1664.180,-1.935,4.071,
1664.200,-1.855,3.966,
1664.220,-1.777,3.835,
1664.240,-1.701,3.691,
1664.260,-1.629,3.534,
1664.280,-1.560,3.377,
1664.300,-1.494,3.207,
1664.320,-1.431,3.011,
1664.340,-1.373,2.801,
1664.360,-1.319,2.605,
1664.380,-1.269,2.422,
1664.400,-1.222,2.225,
1664.420,-1.180,2.003,
1664.440,-1.142,1.767,
1664.460,-1.109,1.532,
1664.480,-1.081,1.296,
1664.500,-1.057,1.047,
1664.520,-1.038,0.772,
1664.540,-1.026,0.471,
1664.560,-1.019,0.144,
1664.580,-1.019,-0.209,
1664.600,-1.027,-0.576,
1664.620,-1.043,-0.969,
1664.640,-1.065,-1.388,
1664.660,-1.098,-1.846,
1664.680,-1.139,-2.356,
1664.700,-1.191,-2.906,
1664.720,-1.255,-3.495,
1664.740,-1.330,-4.097,
1664.760,-1.418,-4.725,
1664.780,-1.519,-5.393,
1664.800,-1.634,-6.061,
1664.820,-1.762,-6.689,
1664.840,-1.902,-7.252,
1664.860,-2.053,-7.749,
1664.880,-2.213,-8.168,
1664.900,-2.381,-8.456,
1664.920,-2.554,-8.587,
1664.940,-2.727,-8.548,
